502.000000 30.000005 235.750000 4054.007500 13.300000
504.000000 30.000221 214.750000 4270.507500 11.400000
506.000000 30.000044 217.500000 4198.007500 10.500000
508.000000 30.000024 224.250000 4172.507500 12.000000
510.000000 30.000055 236.500000 4082.007500 12.400000
512.000000 30.000304 222.750000 4170.507500 11.500000
514.000000 30.000283 221.000000 4267.007500 8.700000
516.000000 30.000135 224.250000 4236.507500 12.200000
518.000000 30.000013 233.750000 4237.507500 12.100000
520.000000 30.000053 217.500000 4174.507500 9.900000
522.000000 30.000058 214.750000 4167.007500 11.300000
524.000000 30.000034 221.000000 4229.007500 11.400000
526.000000 30.000027 233.750000 4165.007500 12.600000
528.000000 30.000065 229.250000 4224.507500 11.200000
530.000000 30.000098 230.250000 4110.507500 12.000000
532.000000 30.000041 222.750000 4151.007500 11.900000
534.000000 30.000027 232.000000 4136.507500 11.300000
536.000000 30.000127 218.750000 4324.007500 12.200000
538.000000 30.000057 247.500000 4049.007500 11.900000
540.000000 30.000039 223.750000 4224.007500 11.900000
542.000000 30.000059 235.750000 4152.507500 12.400000
544.000000 30.000052 223.250000 4177.507500 11.900000
546.000000 30.000252 236.750000 4111.507500 11.900000
548.000000 30.000094 222.500000 4154.007500 11.400000
550.000000 30.000138 213.000000 4222.007500 12.600000
552.000000 30.000141 224.000000 4180.007500 10.000000
554.000000 30.000165 228.500000 4224.007500 12.800000
556.000000 30.000350 225.500000 4247.507500 13.300000
558.000000 30.000093 224.250000 4102.507500 14.300000
560.000000 30.000084 228.000000 4134.007500 14.000000
562.000000 30.000009 236.250000 4124.007500 13.200000
564.000000 30.000169 236.000000 4102.507500 12.400000
566.000000 30.000008 224.250000 4243.507500 10.800000
568.000000 30.000065 217.500000 4269.507500 12.700000
570.000000 30.000099 233.250000 4185.007500 15.400000
572.000000 30.000063 230.000000 4138.007500 12.400000
574.000000 30.000321 215.250000 4211.007500 12.100000
576.000000 30.000298 226.750000 4278.007500 14.500000
578.000000 30.000010 217.500000 4253.007500 13.500000
580.000000 30.000025 232.000000 4129.007500 14.400000
582.000000 30.000087 209.000000 4180.007500 12.500000
584.000000 30.000203 228.000000 4214.007500 15.600000
586.000000 30.000104 248.500000 4053.007500 12.600000
588.000000 30.000129 225.500000 4177.507500 11.100000
590.000000 30.000187 217.500000 4237.507500 12.700000
592.000000 30.000101 235.000000 4269.507500 13.000000
594.000000 30.000092 229.500000 4076.507500 12.900000
596.000000 30.000203 230.750000 3992.507500 12.800000
598.000000 30.000097 229.750000 4243.507500 12.900000
600.000000 30.000181 219.250000 4216.507500 12.600000
602.000000 30.000065 235.500000 4191.507500 13.100000
604.000000 30.000260 217.000000 4265.507500 14.000000
606.000000 30.000026 215.000000 4296.507500 12.600000
608.000000 30.000159 216.500000 4117.007500 14.100000
610.000000 30.000107 219.500000 4224.007500 13.400000
612.000000 30.000008 214.500000 4265.507500 13.000000
614.000000 30.000084 208.000000 4235.507500 13.600000
616.000000 30.000066 228.250000 4164.007500 15.300000
618.000000 30.000012 233.750000 4126.007500 15.700000
620.000000 30.000034 211.500000 4246.507500 14.100000
622.000000 30.000017 225.250000 4166.007500 14.700000
624.000000 30.000116 243.250000 4073.007500 17.300000
626.000000 30.000056 243.000000 4149.507500 13.300000
628.000000 30.000022 211.750000 4253.507500 13.200000
630.000000 30.000003 239.250000 4066.007500 15.900000
632.000000 30.000098 222.500000 4267.507500 14.600000
634.000000 30.000121 209.500000 4291.007500 14.100000
636.000000 30.000027 234.250000 4047.007500 16.300000
638.000000 30.000038 217.250000 4207.007500 14.300000
640.000000 30.000206 225.500000 4152.507500 13.600000
642.000000 30.000062 213.250000 4208.007500 15.200000
644.000000 30.000130 231.000000 4168.507500 14.500000
646.000000 30.000007 224.500000 4121.507500 16.500000
648.000000 30.000050 223.500000 4176.007500 14.200000
650.000000 30.000027 223.000000 4145.507500 14.400000
652.000000 30.000089 221.250000 4138.007500 15.900000
654.000000 30.000132 238.500000 4089.007500 14.600000
656.000000 30.000046 228.750000 4134.007500 15.500000
658.000000 30.000003 216.750000 4171.007500 13.800000
660.000000 30.000004 224.000000 4123.507500 15.500000
662.000000 30.000031 225.500000 4207.007500 15.300000
664.000000 30.000066 239.500000 4117.007500 15.400000
666.000000 30.000197 228.750000 4172.007500 14.900000
668.000000 30.000064 232.250000 4190.007500 15.800000
670.000000 30.000010 220.500000 4174.007500 15.300000
672.000000 30.000136 239.750000 4059.507500 16.400000
674.000000 30.000334 227.000000 4201.507500 17.200000
676.000000 30.000022 239.500000 4176.007500 15.100000
678.000000 30.000063 240.500000 4148.007500 14.400000
680.000000 30.000225 220.250000 4253.007500 12.800000
682.000000 30.000050 231.250000 4171.507500 15.200000
684.000000 30.000215 213.000000 4189.007500 15.300000
686.000000 30.000028 220.000000 4071.007500 14.900000
688.000000 30.000117 225.500000 4214.507500 15.700000
690.000000 30.000026 229.500000 4123.507500 15.800000
692.000000 30.000055 211.000000 4170.507500 13.800000
694.000000 30.000025 228.000000 4093.007500 15.300000
696.000000 30.000050 223.500000 4149.507500 16.400000
698.000000 30.000294 224.000000 4166.507500 15.200000
700.000000 30.000019 223.250000 4192.007500 16.700000
702.000000 30.000001 213.750000 4267.507500 13.100000
704.000000 30.000007 227.250000 4181.507500 16.800000
706.000000 30.000174 237.250000 4170.507500 17.700000
708.000000 30.000136 231.750000 4143.007500 17.500000
710.000000 30.000045 227.500000 4071.007500 17.200000
712.000000 30.000156 225.250000 4231.507500 13.200000
714.000000 30.000003 216.750000 4207.507500 15.700000
716.000000 30.000109 226.250000 4199.507500 17.000000
718.000000 30.000428 242.500000 4088.507500 17.300000
720.000000 30.000273 221.250000 4135.507500 16.900000
722.000000 30.000166 237.000000 4092.507500 16.300000
724.000000 30.000038 225.750000 4157.507500 14.600000
726.000000 30.000220 225.750000 4233.507500 15.900000
728.000000 30.000058 241.000000 4064.007500 17.600000
730.000000 30.000018 206.500000 4324.507500 16.200000
732.000000 30.000072 222.250000 4179.507500 16.700000
734.000000 30.000122 228.000000 4179.507500 17.400000
736.000000 30.000073 230.250000 4175.507500 16.600000
738.000000 30.000083 216.250000 4276.507500 15.400000
740.000000 30.000044 229.500000 4147.007500 15.400000
742.000000 30.000064 232.250000 4201.007500 14.900000
744.000000 30.000063 221.000000 4175.507500 16.600000
746.000000 30.000186 225.250000 4232.007500 15.400000
748.000000 30.000040 238.250000 3993.507500 17.600000
750.000000 30.000031 214.000000 4099.507500 17.000000
752.000000 30.000000 230.250000 4147.507500 20.500000
754.000000 30.000011 228.250000 4214.507500 15.600000
756.000000 30.000169 231.500000 4117.507500 16.900000
758.000000 30.000018 214.750000 4357.007500 16.500000
760.000000 30.000006 223.250000 4255.007500 18.200000
762.000000 30.000064 216.000000 4221.007500 16.800000
764.000000 30.000088 225.250000 4122.507500 18.600000
766.000000 30.000044 229.500000 4232.007500 17.500000
768.000000 30.000088 239.500000 4093.507500 19.900000
770.000000 30.000035 221.250000 4122.007500 19.200000
772.000000 30.000024 241.500000 4065.007500 17.500000
774.000000 30.000043 230.500000 4078.507500 17.300000
776.000000 30.000088 227.250000 4091.007500 18.400000
778.000000 30.000655 229.000000 4109.507500 19.500000
780.000000 30.000048 226.000000 4184.507500 15.800000
782.000000 30.000011 230.250000 4226.507500 18.900000
784.000000 30.000005 238.250000 4232.507500 17.800000
786.000000 30.000048 233.500000 4148.507500 18.900000
788.000000 30.000526 220.000000 4158.007500 15.600000
790.000000 30.000044 238.000000 4116.507500 17.500000
792.000000 30.000067 214.250000 4212.007500 16.200000
794.000000 30.000039 244.500000 4161.507500 17.900000
796.000000 30.000005 239.000000 4122.507500 18.600000
798.000000 30.000039 224.500000 4120.507500 16.100000
800.000000 30.000035 221.000000 4074.007500 17.700000
802.000000 30.000158 230.000000 4118.507500 17.100000
804.000000 30.000025 232.750000 4127.507500 19.200000
806.000000 30.000553 225.250000 4132.007500 17.500000
808.000000 30.000092 222.000000 4185.007500 17.600000
810.000000 30.000009 214.250000 4221.507500 18.000000
812.000000 30.000125 217.750000 4222.507500 17.700000
814.000000 30.000006 217.500000 4254.007500 20.100000
816.000000 30.000071 230.500000 4127.007500 21.000000
818.000000 30.000156 221.750000 4237.007500 18.900000
820.000000 30.000204 227.000000 4091.507500 18.800000
822.000000 30.000003 235.000000 4164.507500 18.900000
824.000000 30.000171 232.500000 4128.007500 19.300000
826.000000 30.000040 222.500000 4119.007500 19.000000
828.000000 30.000023 236.750000 4126.507500 17.000000
830.000000 30.000268 224.250000 4159.007500 18.700000
832.000000 30.000102 223.750000 4121.007500 20.600000
834.000000 30.000047 221.500000 4092.007500 21.000000
836.000000 30.000068 233.000000 4251.007500 20.200000
838.000000 30.000003 227.000000 4127.507500 17.600000
840.000000 30.000137 236.250000 4095.507500 21.100000
842.000000 30.000319 220.750000 4256.007500 18.600000
844.000000 30.000048 243.500000 4049.507500 21.200000
846.000000 30.000046 237.000000 4159.007500 18.900000
848.000000 30.000043 223.000000 4132.007500 17.100000
850.000000 30.000032 228.250000 4158.007500 18.200000
852.000000 30.000016 229.750000 4048.507500 22.000000
854.000000 30.000158 227.500000 4230.007500 18.100000
856.000000 30.000157 235.250000 4213.507500 20.700000
858.000000 30.000146 220.250000 4162.507500 18.500000
860.000000 30.000152 235.500000 4156.007500 20.500000
862.000000 30.000258 221.500000 4208.007500 18.600000
864.000000 30.000195 215.000000 4206.507500 20.300000
866.000000 30.000026 239.000000 4146.507500 20.900000
868.000000 30.000044 241.250000 4089.507500 20.400000
870.000000 30.000154 241.000000 4095.507500 19.200000
872.000000 30.000059 224.750000 4238.007500 18.700000
874.000000 30.000309 242.250000 4099.507500 20.400000
876.000000 30.000290 223.750000 4317.007500 20.700000
878.000000 30.000074 223.250000 4186.007500 20.700000
880.000000 30.000086 251.750000 4080.007500 19.000000
882.000000 30.000026 235.500000 4106.507500 20.200000
884.000000 30.000129 232.250000 4185.007500 18.300000
886.000000 30.000088 234.000000 4126.507500 22.800000
888.000000 30.000203 232.000000 4164.007500 20.000000
890.000000 30.000408 222.750000 4220.507500 17.900000
892.000000 30.000366 218.500000 4184.507500 18.400000
894.000000 30.000074 229.250000 4157.007500 22.600000
896.000000 30.000092 241.250000 4056.007500 19.100000
898.000000 30.000062 229.000000 4055.507500 19.000000
900.000000 30.000016 221.000000 4269.507500 19.200000
902.000000 30.000231 237.000000 4150.507500 21.000000
904.000000 30.000042 231.750000 4082.507500 17.700000
906.000000 30.000007 230.750000 4128.007500 20.600000
908.000000 30.000193 235.250000 4029.007500 21.300000
910.000000 30.000044 235.500000 3987.007500 22.100000
912.000000 30.000276 245.750000 3991.007500 23.100000
914.000000 30.000024 214.500000 4239.007500 22.000000
916.000000 30.000098 222.250000 4146.007500 19.000000
918.000000 30.000082 224.750000 4192.007500 19.700000
920.000000 30.000071 226.500000 4173.007500 22.800000
922.000000 30.000074 244.750000 4114.507500 21.900000
924.000000 30.000089 227.500000 4177.007500 21.300000
926.000000 30.000133 220.250000 4090.507500 21.400000
928.000000 30.000370 228.000000 4126.507500 21.700000
930.000000 30.000025 228.250000 4156.007500 23.100000
932.000000 30.000126 234.500000 4084.507500 18.600000
934.000000 30.000090 222.250000 4163.007500 21.900000
936.000000 30.000015 230.000000 4184.007500 21.700000
938.000000 30.000215 225.000000 4227.007500 21.600000
940.000000 30.000088 232.250000 4181.507500 20.400000
942.000000 30.000184 238.500000 4008.007500 21.400000
944.000000 30.000065 215.500000 4197.007500 18.800000
946.000000 30.000000 234.500000 4162.007500 22.900000
948.000000 30.000002 224.500000 4114.507500 21.800000
