"model_ewsnet.no_trans_prob","model_ewsnet.smooth_trans_prob","model_ewsnet.critical_trans_prob"
0.0167725197970867,0.0260655861347914,0.957161843776703
0.0451897606253624,0.0308087542653084,0.924001336097717
0.01664256490767,0.0346243530511856,0.948733150959015
0.0455462448298931,0.0331542305648327,0.921299457550049
0.0130633655935526,0.048602070659399,0.9383345246315
0.852765798568726,0.119198739528656,0.028035469353199
0.795915067195892,0.184765473008156,0.0193194039165974
0.751790463924408,0.228534758090973,0.0196748357266188
0.724828243255615,0.255351781845093,0.0198199301958084
0.749944090843201,0.220289275050163,0.0297666024416685
0.79169774055481,0.164397388696671,0.043904896825552
0.777229785919189,0.153782546520233,0.068987749516964
0.76487135887146,0.119207784533501,0.115920849144459
0.730271995067596,0.114506751298904,0.155221328139305
0.688470780849457,0.0884554982185364,0.223073780536652
0.62083101272583,0.0997571721673012,0.279411792755127
0.560933828353882,0.0735235884785652,0.365542650222778
0.488760858774185,0.0713451653718948,0.439893901348114
0.427634745836258,0.0561315305531025,0.516233801841736
0.348008662462234,0.0481031909584999,0.603888154029846
0.299759954214096,0.050999466329813,0.649240553379059
0.236120909452438,0.0438725501298904,0.720006465911865
0.176402375102043,0.0526149235665798,0.770982682704926
0.1700469404459,0.0265216920524836,0.803431391716003
0.107246913015842,0.024282431229949,0.868470668792725
0.0899391919374466,0.0463959462940693,0.86366480588913
0.0852808207273483,0.0313738062977791,0.883345425128937
0.0735998749732971,0.018235282972455,0.908164918422699
0.0753301158547401,0.0246894452720881,0.899980485439301
0.0405429750680923,0.0549173504114151,0.904539704322815
0.0523875281214714,0.0318693220615387,0.915743052959442
0.0377822294831276,0.0380860641598701,0.924131751060486
0.0283197592943907,0.0430633798241615,0.928616881370544
0.045011755079031,0.0357017554342747,0.919286549091339
0.0499839261174202,0.0279175061732531,0.922098517417908
0.0314298048615456,0.0381417572498322,0.930428445339203
0.0160841029137373,0.0356092341244221,0.948306679725647
0.0149035062640905,0.0665053874254227,0.918591260910034
0.0290320869535208,0.0487752333283424,0.922192692756653
0.00832734908908606,0.0471349991858006,0.94453763961792
0.045456700026989,0.0527109280228615,0.901832401752472
0.883832693099976,0.0765282213687897,0.0396391004323959
0.857903242111206,0.109192803502083,0.0329039916396141
0.819989264011383,0.151850134134293,0.0281606037169695
0.820137619972229,0.161840781569481,0.0180215127766132
0.855653047561646,0.116566225886345,0.0277806837111712
0.857971251010895,0.0952604711055756,0.0467682220041752
0.816478788852692,0.0821653306484222,0.101355887949467
0.778695821762085,0.0786682665348053,0.142635866999626
0.747458875179291,0.0539465397596359,0.198594480752945
0.68092668056488,0.0503712669014931,0.268701940774918
0.567318320274353,0.051528587937355,0.381153076887131
0.478887289762497,0.0455703921616077,0.475542366504669
0.399663120508194,0.0432579517364502,0.557078957557678
0.342319846153259,0.0307807642966509,0.626899421215057
0.265535175800323,0.0364427268505096,0.698022067546844
0.190557330846786,0.0444582886993885,0.764984369277954
0.146811664104462,0.0240890625864267,0.829099297523499
0.126475870609283,0.0435577593743801,0.829966425895691
0.107718639075756,0.0355688519775867,0.856712341308594
0.0945157036185265,0.0267845895141363,0.878699541091919
0.0737858712673187,0.0301700085401535,0.896044135093689
0.0621211677789688,0.0162260830402374,0.921652853488922
0.0509568117558956,0.0239370204508305,0.925106108188629
0.0432304479181767,0.0229484383016825,0.933821082115173
0.0440912060439587,0.0314223133027554,0.924486458301544
0.034442488104105,0.0260536093264818,0.939503788948059
0.0351791866123676,0.0287552755326033,0.93606561422348
0.0453199855983257,0.0274403095245361,0.927239656448364
0.0459276661276817,0.0256244856864214,0.928447902202606
0.0253256931900978,0.0456408709287643,0.92903333902359
0.0266417153179646,0.0399754494428635,0.93338280916214
0.0190713927149773,0.0374619662761688,0.94346672296524
0.0220230203121901,0.0492411144077778,0.928735911846161
0.0302737038582563,0.0501898340880871,0.919536411762238
0.0107038579881191,0.056585893034935,0.932710111141205
0.0168996229767799,0.0645534545183182,0.918546915054321
0.689577102661133,0.257622331380844,0.0528005473315716
0.631889164447784,0.333848834037781,0.0342620424926281
0.609294176101685,0.339454561471939,0.0512511730194092
0.652365922927856,0.306252658367157,0.0413813777267933
0.680871963500977,0.257022500038147,0.0621055588126183
0.714637577533722,0.19153867661953,0.0938236266374588
0.721789300441742,0.160058364272118,0.118152275681496
0.722220540046692,0.132476955652237,0.145302429795265
0.671892702579498,0.121276333928108,0.206830993294716
0.647172152996063,0.12879091501236,0.2240369617939
0.591421961784363,0.14009702205658,0.26848104596138
0.551439046859741,0.113303460180759,0.335257560014725
0.493466019630432,0.131289020180702,0.375244945287704
0.437653452157974,0.123192235827446,0.439154326915741
0.375976413488388,0.12822587788105,0.49579781293869
0.314132690429688,0.12757582962513,0.558291614055634
0.268035918474197,0.154405549168587,0.577558577060699
0.218165382742882,0.168869346380234,0.61296534538269
0.179082036018372,0.174564078450203,0.646353900432587
0.146912947297096,0.180973708629608,0.672113239765167
0.111947819590569,0.186642855405807,0.70140928030014
0.104534320533276,0.179084420204163,0.716381311416626
0.0718878582119942,0.205013319849968,0.723098933696747
0.0653446689248085,0.196324825286865,0.738330543041229
0.0489096455276012,0.205522388219833,0.745568037033081
0.0481014810502529,0.201083242893219,0.750815272331238
0.0279961638152599,0.234550893306732,0.737452864646912
0.0377748012542725,0.215733870863914,0.746491312980652
0.0230051018297672,0.231271535158157,0.745723247528076
0.0173432007431984,0.231968104839325,0.75068861246109
0.0274125393480062,0.229870736598969,0.742716670036316
0.0121275568380952,0.242411732673645,0.74546080827713
0.0104648331180215,0.249887064099312,0.739648044109344
0.0156408697366714,0.25900736451149,0.725351691246033
0.0265585500746965,0.24986620247364,0.723575234413147
0.0197039060294628,0.260864615440369,0.719431459903717
0.679779052734375,0.294217020273209,0.0260038804262877
0.610372543334961,0.356315106153488,0.0333123132586479
0.517739772796631,0.454322993755341,0.0279371906071901
0.39367350935936,0.583328604698181,0.0229978580027819
0.448528647422791,0.535082459449768,0.0163888949900866
0.52400141954422,0.429574728012085,0.0464238412678242
0.572623372077942,0.358605295419693,0.0687714070081711
0.597676813602448,0.262702375650406,0.139620766043663
0.598189771175385,0.217401310801506,0.184408962726593
0.566088318824768,0.185050278902054,0.248861446976662
0.537194907665253,0.163173213601112,0.299631893634796
0.470091581344604,0.150286853313446,0.379621505737305
0.42817896604538,0.141914039850235,0.429906964302063
0.371280431747437,0.139075934886932,0.489643633365631
0.32063701748848,0.14445835351944,0.534904539585114
0.25592166185379,0.15485292673111,0.58922553062439
0.210883945226669,0.18734073638916,0.601775348186493
0.173483520746231,0.169136539101601,0.657379984855652
0.139266341924667,0.175865650177002,0.684867918491364
0.113707400858402,0.184482723474503,0.701809763908386
0.0884399488568306,0.192553818225861,0.7190061211586
