"time","smap_J"
475,0.458192169109851
476,0.464158596441411
477,0.46714560873591
478,0.463731295458449
479,0.465123498460558
480,0.470022094187929
481,0.471007178253995
482,0.465575861402842
483,0.460871027969399
484,0.46211459036581
485,0.463957144270739
486,0.46805084415261
487,0.471236855845224
488,0.472230157170028
489,0.474606101957453
490,0.476957287072022
491,0.478332695648092
492,0.479332505225725
493,0.486653379113442
494,0.492427168109506
495,0.49790376942352
496,0.496407932911183
497,0.50365503239969
498,0.503968110699711
499,0.503391312990612
500,0.505234665633522
501,0.504890681811819
502,0.50382360892264
503,0.510394061864214
504,0.509632537576491
505,0.512880090031386
506,0.514495578132942
507,0.520162921982037
508,0.515520467565295
509,0.519399831744174
510,0.523262634653059
511,0.526302699967575
512,0.522228458749703
513,0.524920633539245
514,0.527775858921853
515,0.526826595947551
516,0.524766305629153
517,0.531813546004275
518,0.534331234150963
519,0.495215907083348
520,0.489263834264014
521,0.493939885949773
522,0.503268603018481
523,0.506746654187915
524,0.507735104597217
525,0.504645962550471
526,0.503695775675342
527,0.496582764358765
528,0.499563695613837
529,0.502821921383137
530,0.499286148223654
531,0.493543946207739
532,0.500116250706617
533,0.508442793074287
534,0.507660228028292
535,0.512829184210263
536,0.506929562940662
537,0.508691317250399
538,0.507752386998395
539,0.511512617636168
540,0.512102018751386
541,0.508479517705558
542,0.577376481919118
543,0.579478253539264
544,0.580898929554348
545,0.579700978027481
546,0.580847604040636
547,0.58274961168232
548,0.588309032553826
549,0.589480229438352
550,0.589678142563246
551,0.591206778335369
552,0.59381936656657
553,0.596768985236413
554,0.59552903387208
555,0.596640082174506
556,0.599020759329974
557,0.604363610219195
558,0.602735381687843
559,0.60361774743279
560,0.607368658960977
561,0.611591343019176
562,0.612247555974701
563,0.617414685641952
564,0.614152856591551
565,0.610331564914369
566,0.609698757421932
567,0.614544976806158
568,0.617916503593177
569,0.619356535044443
570,0.623038243265191
571,0.625362215572746
572,0.624758237061777
573,0.624840152799035
574,0.625137956157368
575,0.623904514887804
576,0.625832183826167
577,0.627322868837919
578,0.627480095079096
579,0.63194748440223
580,0.616947401188161
581,0.617144522808656
582,0.602710252301526
583,0.606309605368774
584,0.608001421890731
585,0.608254194850038
586,0.608736826478312
587,0.609356853079697
588,0.629983407044699
589,0.632388650726038
590,0.635116870202142
591,0.652558976018266
592,0.652394522216995
593,0.631812198956362
594,0.653403298879897
595,0.654355773119493
596,0.653879633900121
597,0.650548320264529
598,0.658581472292622
