"time","smap_J"
685,0.415084563656317
686,0.423004741903629
687,0.419181958701749
688,0.419160169119351
689,0.420872047624781
690,0.428306087479299
691,0.427867197118473
692,0.426467872548725
693,0.429785606169969
694,0.430986109076918
695,0.430980094299519
696,0.431674161730444
697,0.435099473881813
698,0.441392116163134
699,0.444283368547911
700,0.443011824557538
701,0.444956994951114
702,0.443010307082978
703,0.441667120896576
704,0.43884519925431
705,0.451792370438431
706,0.453472374815183
707,0.453309513091941
708,0.450462136621585
709,0.444467613806157
710,0.44403457313727
711,0.449120066584472
712,0.449966665182295
713,0.452141249075317
714,0.457736281158627
715,0.463176962375657
716,0.46492315690533
717,0.465312879183865
718,0.473046018389219
719,0.473180130694765
720,0.470778872406733
721,0.473808829962087
722,0.472277363495012
723,0.473230599918346
724,0.476453554472906
725,0.479987864350806
726,0.479626612489781
727,0.48172341480927
728,0.47927797113128
729,0.486687225301846
730,0.488516043047251
731,0.490936323122206
732,0.489719740401883
733,0.494031049428489
734,0.496501040100831
735,0.501519677083903
736,0.501666665980973
737,0.50176547418403
738,0.502642611733736
739,0.505566579243865
740,0.508051963461761
741,0.510360511688764
742,0.502278831451681
743,0.509016891241478
744,0.512367037267554
745,0.509892843688002
746,0.519379229041864
747,0.519155269765386
748,0.521965880973721
749,0.524863528400911
750,0.527891617545979
751,0.536704901415585
752,0.526065452737825
753,0.52841856382963
754,0.540490108198378
755,0.536842269814494
756,0.537734256508488
757,0.534771667177746
758,0.537450444435718
759,0.541783447659775
760,0.532686797135927
761,0.546766613405407
762,0.541630794363862
763,0.545326842274221
764,0.547845449409334
765,0.548824328283711
766,0.552318138220025
767,0.549702294937547
768,0.549308868599928
769,0.552236970898892
770,0.552347255299333
771,0.556682807291039
772,0.556115825672583
773,0.558558096929484
774,0.56046952022748
775,0.560616498963962
776,0.56537523285201
777,0.569121793774728
778,0.570659523175778
779,0.58460916535338
780,0.587117419254676
781,0.578921682235314
782,0.57887941785522
783,0.578562489166766
784,0.578733322511702
785,0.589869088703567
786,0.591224817598407
787,0.590504666575437
788,0.595717528796164
789,0.597179220142421
790,0.602693774548916
791,0.603156326492866
792,0.592063482951502
793,0.59314359745907
794,0.595260565279817
795,0.59578461897437
796,0.594144125388415
797,0.594552813017493
798,0.594978830747935
799,0.591788200522141
800,0.595135405084305
801,0.614476171303888
802,0.601493902702102
803,0.601916557284996
804,0.608760189082783
805,0.611803721939106
806,0.610132368393473
807,0.611232583056641
808,0.614133792582054
809,0.612723968523675
810,0.614891719918957
811,0.614066150329071
812,0.617036341577011
813,0.615787963697605
814,0.615768414308654
815,0.618639215772096
816,0.621418684599416
817,0.623349295252788
818,0.6241134392927
819,0.62332914174463
820,0.626432923614148
821,0.627916521128759
822,0.629703321645105
823,0.630417789598136
824,0.631818324239556
825,0.634271313493095
826,0.608498275989669
827,0.612685056546622
828,0.612312493130277
829,0.618595529895517
830,0.6240831664828
831,0.625817452479516
832,0.625947039755376
833,0.624240360881986
834,0.628437466471849
835,0.631504676371805
836,0.613493531041175
837,0.631581085641197
838,0.637170483522097
839,0.637017985542646
840,0.640809412479849
841,0.645740411732677
842,0.64649977061905
843,0.646052400780712
844,0.649022945214849
845,0.648041621692731
846,0.647226462863066
847,0.635719318960093
848,0.633474485419143
849,0.635390400861686
850,0.651597504294397
851,0.630869658707666
852,0.649821470221181
853,0.649585133285667
854,0.650996160935446
855,0.648724917914434
856,0.653302164241991
857,0.656226605728091
858,0.657755214630009
859,0.656743190633092
860,0.65684652127109
861,0.657908490207881
862,0.657467380969946
863,0.657902249320738
864,0.651492481963794
865,0.65746446522703
866,0.677412602351699
867,0.681624943977747
868,0.656988488178366
869,0.658701348447127
870,0.657356401077366
871,0.658535573501294
872,0.660997875425216
873,0.68175774363317
874,0.678629181245217
875,0.682448015918741
876,0.687512853895787
877,0.688643739920128
878,0.690961741606747
879,0.692587818144834
880,0.669010114694026
881,0.691218507498021
882,0.69002255047922
883,0.664795409053386
884,0.665269887934365
885,0.690409493392984
886,0.688629556899544
887,0.661442703115649
888,0.659545240570654
889,0.6598240354068
890,0.660321698578123
891,0.660703113533658
892,0.642736134115745
893,0.640207972584175
894,0.636868988218289
895,0.689582923295895
896,0.695321708574187
897,0.697134808370553
898,0.67366071625124
899,0.674072541549993
900,0.676990120366316
901,0.680470017455245
902,0.711491383836388
903,0.715537470074129
904,0.715419298159016
905,0.716747300542286
906,0.719473971010772
907,0.720837372214243
908,0.693198954611493
909,0.727553775873745
910,0.730189632665385
911,0.705966272953877
912,0.734942250820256
913,0.738125679828723
914,0.735663093690471
915,0.75162194982301
916,0.75240343176675
917,0.734130359898223
918,0.75218692279307
919,0.752620167352502
920,0.750825764965975
921,0.754694952224203
922,0.753844471812723
923,0.754378431988033
924,0.740149799512354
925,0.736323369005057
926,0.741829544600555
927,0.740237799268237
928,0.740330530517018
929,0.739908547946668
930,0.742028278592675
931,0.742796611165588
932,0.74928982152252
933,0.749450233129334
934,0.751763709311379
935,0.747611156489769
936,0.7537933865045
937,0.77314540594576
938,0.773746706378467
939,0.776423595852447
940,0.780377311169856
941,0.782247827648792
942,0.783693630670386
943,0.784633223888382
944,0.802055013124069
945,0.800971742941985
946,0.802885465497292
947,0.802170548837111
948,0.804133436360096
949,0.80594837039267
950,0.806493944494806
