"timeindex" "Y" "nsmY" "x" "y"
444 -0.338517588320842 -0.20337928099703 444 -0.135138307323812
445 -0.12883098327617 0.00284088237967189 445 -0.131671865655842
446 -0.235297564367005 -0.107095544244949 446 -0.128202020122056
447 -0.0887601753287169 0.0359686096105523 447 -0.124728784939269
448 -0.220622478589125 -0.0993703042000193 448 -0.121252174389106
449 -0.275339668846045 -0.157567466025724 449 -0.117772202820321
450 -0.0960863006684238 0.0182025839827117 450 -0.114288884651136
451 -0.0941932506290026 0.0166089837425829 451 -0.110802234371585
452 -0.272636001096675 -0.165323734550804 452 -0.107312266545871
453 -0.176053915831565 -0.0722349200168425 453 -0.103818995814723
454 -0.0960492301601668 0.00427320673761004 454 -0.100322436897777
455 -0.329661249539478 -0.232838644943525 455 -0.0968226045959526
456 -0.105571424448586 -0.0122519106547473 456 -0.0933195137938387
457 -0.140899842416631 -0.0510866629545433 457 -0.0898131794620877
458 0.0900312174359561 0.176334834095772 458 -0.0863036166598157
459 -0.103460706047476 -0.0206698655104741 459 -0.0827908405370019
460 -0.097343671575256 -0.0180688052383562 460 -0.0792748663368998
461 0.0183889231339173 0.0941446325323611 461 -0.0757557093984438
462 -0.169774082307015 -0.0975406971483525 462 -0.0722333851586625
463 -0.146829857750251 -0.0781219485951553 463 -0.0687079091550957
464 -0.00396256902011391 0.0612167280080919 464 -0.0651792970282058
465 -0.200582047245415 -0.138934482721622 465 -0.0616475645237932
466 -0.181240826244165 -0.123128098748755 466 -0.0581127274954105
467 0.107396606583569 0.161971408490345 467 -0.0545748019067763
468 -0.128705342650346 -0.0776715388161617 468 -0.0510338038341843
469 -0.118784577283029 -0.0712948278141185 469 -0.0474897494689105
470 0.120547019171697 0.164489674291313 470 -0.0439426551196163
471 -0.0985893779571387 -0.0581968407423915 471 -0.0403925372147472
472 0.070865694869703 0.107705107174627 472 -0.0368394123049244
473 -0.139106435146934 -0.105823138081601 473 -0.0332832970653329
474 -0.0046616213808358 0.0250625869172647 474 -0.0297242082981005
475 -0.154722252639621 -0.128560089704953 475 -0.026162162934668
476 -0.0100903891354769 0.012506788902677 476 -0.0225971780381539
477 0.0127639703856237 0.0317932411913289 477 -0.0190292708057052
478 -0.205804082411596 -0.190345623840753 478 -0.015458458570843
479 0.0151009000247674 0.0269856588305574 479 -0.01188475880579
480 -0.0528286732058484 -0.0445204840820548 480 -0.00830818912379363
481 -0.0261055297130468 -0.0213767624316147 481 -0.00472876728143212
482 0.0218657120455782 0.0230122232264832 482 -0.00114651118090495
483 -0.166991198286196 -0.16942975941388 483 0.00243856112768412
484 -0.0026274136388592 -0.00865384508292788 484 0.00602643144406868
485 0.0551106654291378 0.0454935840135699 485 0.00961708141556789
486 0.237303879415879 0.224093386881021 486 0.0132104925348584
487 0.0553214886177159 0.0385148424799534 487 0.0168066461377625
488 -0.0399863158243751 -0.0603918392254259 488 0.0204055234010508
489 -0.0468346127047084 -0.0708417180449771 489 0.0240071053402687
490 0.00425419911930767 -0.0233571736882768 490 0.0276113728075844
491 -0.158607739585092 -0.189826046074743 491 0.0312183064896512
492 -0.128213774884071 -0.163041661789567 492 0.0348278869054957
493 0.0719251730765421 0.0334850786721113 493 0.0384400944044308
494 -0.0708676208126247 -0.112922529976612 494 0.042054909163987
495 -0.0133263286141794 -0.0589986398020499 495 0.0456723111878705
496 -0.0900620148321381 -0.139354295136085 496 0.0492922803039469
497 0.195232427655728 0.142317631493479 497 0.0529147961622495
498 0.129690691800773 0.073150853567761 498 0.056539838233012
499 -0.14465094676917 -0.204818332573904 499 0.0601673858047341
500 -0.0213212809794621 -0.0851186989617316 500 0.0637974179822695
501 0.176790650385089 0.109360736700144 501 0.0674299136849447
502 -0.00720358590520758 -0.0782684375499157 502 0.0710648516447081
503 0.101344842133479 0.0266426317291697 503 0.0747022104043093
504 -0.130538872013418 -0.208880840328927 504 0.0783419683155087
505 0.174993183621192 0.0930090800838722 505 0.0819841035373198
506 0.0298463721887383 -0.0557822218455434 506 0.0856285940342817
507 0.169722819454987 0.0804474018802179 507 0.0892754175747691
508 -0.103328388233387 -0.19625293996272 508 0.0929245517293334
509 0.0773924531395758 -0.0191835207295029 509 0.0965759738690787
510 0.0818161781056846 -0.0184134830583894 510 0.100229661164074
511 0.26054504756957 0.156659456987767 511 0.103885590581803
512 0.185569540661724 0.0780258017760782 512 0.107543738885646
513 0.551320044430401 0.440115961796995 513 0.111204082633406
514 0.0836170324243931 -0.0312495657514754 514 0.114866598175869
515 -0.15509176642565 -0.273623028081052 515 0.118531261655402
516 0.0353006238418282 -0.0868974251627686 516 0.122198049004597
517 -0.0497178603953194 -0.175584796340264 517 0.125866935944945
518 0.00280130515510242 -0.126736592830461 518 0.129537897985564
519 0.0495272176105659 -0.0836836928113894 519 0.133210910421955
520 0.145198075595948 0.00831212726113476 520 0.136885948334813
521 0.0777307336813767 -0.0628322529074929 521 0.14056298658887
522 0.238372414456712 0.0941304146249239 522 0.144241999831788
523 0.0710884795953541 -0.0768344828977418 523 0.147922962493096
524 -0.0473933962477897 -0.198999245030956 524 0.151605848783166
525 0.122411869697247 -0.032878762994997 525 0.155290632692244
526 0.354727333921945 0.19575004593243 526 0.158977287989515
527 0.153744116403856 -0.008921671818369 527 0.162665788222225
528 0.199524436683649 0.0331683299688053 528 0.166356106714844
529 -0.0823688565215377 -0.252417073089814 529 0.170048216568277
530 0.192428623185201 0.0186865325260758 530 0.173742090659125
531 0.149135398120422 -0.0283023035185739 531 0.177437701638996
532 0.170810161206004 -0.0103248607278516 532 0.181135021933856
533 0.175475575529307 -0.0093584482141352 533 0.184834023743442
534 0.201555641801187 0.0130209627604694 534 0.188534679040718
535 0.0791642190594975 -0.11307274051188 535 0.192236959571378
536 0.140726277532912 -0.0552145593204994 536 0.195940836853411
537 0.0977491387449377 -0.101897143431768 537 0.199646282176706
538 0.142374901496908 -0.0609783651058063 538 0.203353266602714
539 0.305223653809625 0.0981618928454629 539 0.207061760964162
540 0.0357458573234358 -0.175025878541385 540 0.210771735864821
541 -0.0590216343160636 -0.273504795995383 541 0.214483161679319
542 0.414074211872687 0.195878203319666 542 0.218196008553021
543 0.405529098907264 0.183618852505315 543 0.221910246401949
544 0.319909259324443 0.0942834144116814 544 0.225625844912762
545 0.282522966443372 0.0531801929005795 545 0.229342773542792
546 0.108091638407661 -0.124969363112473 546 0.233061001520134
547 0.289510682214002 0.0527301843702193 547 0.236780497843783
548 0.303289504873664 0.062788273589827 548 0.240501231283837
549 0.282140633341273 0.0379174629595219 549 0.244223170381751
550 0.0156283624053712 -0.232317921045272 550 0.247946283450643
551 0.247668237373904 -0.00400230120175757 551 0.251670538575662
552 0.120944396501904 -0.134451507112501 552 0.255395903614405
553 0.34849747028832 0.0893751240909209 553 0.259122346197399
554 0.164458884425602 -0.0983909493030281 554 0.26284983372863
555 0.165905437171237 -0.100672896214899 555 0.266578333386136
556 0.190263539429272 -0.0800442726933775 556 0.27030781212265
557 0.411529629654251 0.137491392987947 557 0.274038236666304
558 0.205408453702294 -0.0723611198191005 558 0.277769573521394
559 0.335969085444128 0.0544672964749399 559 0.281501788969188
560 0.168763991926955 -0.11647085714185 560 0.285234849068805
561 0.0699928508710904 -0.218975868787055 561 0.288968719658146
562 0.223354148718596 -0.0693492176362798 562 0.292703366354876
563 0.465243978780411 0.168805224222934 563 0.296438754557477
564 0.335724610408023 0.0355497609616798 564 0.300174849446343
565 0.241805269832243 -0.0621063461526973 565 0.30391161598494
566 0.207040503719796 -0.100608515201227 566 0.307649018921023
567 0.365978523236929 0.0545915004490248 567 0.311387022787904
568 0.4018024805472 0.0866768886414121 568 0.315125591905788
569 0.132754369359969 -0.186110321023181 569 0.31886469038315
570 0.336269654644202 0.0136653725260182 570 0.322604282118184
571 0.463232518218651 0.136888187418354 571 0.326344330800297
572 0.452610082796548 0.122525282884882 572 0.330084799911666
573 0.0512537940338311 -0.282571858695015 573 0.333825652728846
574 0.0301346438820448 -0.307432208442396 574 0.33756685232444
575 0.128527343345163 -0.212781018223655 575 0.341308361568818
576 0.435756589992128 0.0907064468602328 576 0.345050143131895
577 0.384157907646193 0.0353657481612306 577 0.348792159484962
578 0.347365442995187 -0.00516892990739126 578 0.352534372902578
579 0.196783186619828 -0.159493558844678 579 0.356276745464506
580 0.15032199771079 -0.209697241346922 580 0.360019239057712
581 0.432209295670209 0.0684474802917939 581 0.363761815378415
582 0.364645817564892 -0.00285861836929863 582 0.367504435934191
583 0.528519091315715 0.157272029269591 583 0.371247062046124
584 0.389844672798316 0.0148550179472909 584 0.374989654851025
585 -0.136309258903993 -0.515041434207679 585 0.378732175303686
586 0.630202144573033 0.247727560393836 586 0.382474584179197
587 0.348222898944345 -0.0379939431309664 587 0.386216842075311
588 0.152760644901611 -0.23719826451325 588 0.389958909414861
589 0.253544520334523 -0.140156226113701 589 0.393700746448224
590 0.255169676218234 -0.14227263703761 590 0.397442313255844
591 0.269755687924007 -0.131427881826784 591 0.401183569750791
592 0.540151468944786 0.1352269932634 592 0.404924475681386
593 0.132478188231013 -0.276186802402843 593 0.408664990633856
594 0.362754328349774 -0.0496507456852828 594 0.412405074035057
595 0.494844917630168 0.0787002324749461 595 0.416144685155222
596 0.347324777989701 -0.0725590051210762 596 0.419883783110777
597 0.190887376048956 -0.232734950818235 597 0.423622326867191
598 0.444871815055888 0.0175115398140143 598 0.427360275241874
599 0.455547607923727 0.0244500210166073 599 0.43109758690712
600 0.296495573348149 -0.138338647044947 600 0.434834220393096
601 0.157812531887809 -0.280757602203065 601 0.438570134090874
602 0.0895500503824505 -0.352755235873055 602 0.442305286255505
603 0.416008311847968 -0.0300313231611673 603 0.446039635009135
604 0.536867071438783 0.0870939330946197 604 0.449773138344163
605 0.487321837436062 0.033816083309619 605 0.453505754126443
606 0.160197702608727 -0.297039737489792 606 0.457237440098519
607 0.657893627421722 0.196925473538814 607 0.460968153882908
608 0.439016798517779 -0.0256810544676344 608 0.464697852985413
609 0.274496940967056 -0.193931216812173 609 0.468428157779229
610 0.673452877901818 0.201295443803433 610 0.472157434098385
611 0.491180101670825 0.0152945348495759 611 0.475885566821249
612 0.634198514925233 0.154586109149262 612 0.479612405775971
613 0.439235691734078 -0.0441022767737962 613 0.483337968507874
614 0.52937899697409 0.0423167359801431 614 0.487062260993947
615 0.443409794194201 -0.0473755888326371 615 0.490785383026838
616 0.508335003599553 0.013828087950554 616 0.494506915648999
617 0.526967236524283 0.0287401879397825 617 0.498227048584501
618 0.66321636222739 0.161270602605988 618 0.501945759621402
619 0.619146982269963 0.113484121142539 619 0.505662861127424
620 0.664815016300461 0.155436584477276 620 0.509378431823185
621 0.237345058379016 -0.275747290395455 621 0.513092348774471
622 0.324172515923271 -0.19263218409831 622 0.516804700021581
623 0.365625614503312 -0.154889668430566 623 0.520515282933878
624 0.404774249394698 -0.119449877405025 624 0.524224126799723
625 0.403723177185273 -0.124208072483287 625 0.52793124966856
626 0.666308911239846 0.134672394913942 626 0.531636516325904
627 0.45507345402818 -0.0802664845631448 627 0.535339938591325
628 0.400188565300494 -0.138852867976851 628 0.539041433277345
629 0.517344965575086 -0.0253959969732117 629 0.542740962548298
630 0.435574095344699 -0.110864399357825 630 0.546438494702524
631 0.836103993417639 0.285969984819385 631 0.550134008598254
632 0.739550828566468 0.185723390982268 632 0.5538274375842
633 0.353031791652143 -0.204486873115718 633 0.557518664767861
634 0.325308602710603 -0.235899286356005 634 0.561207889066608
635 0.558581620648046 -0.00631314616858392 635 0.56489476681663
636 0.597559001529008 0.0289796438462735 636 0.568579357682734
637 0.777451051463657 0.205189505929245 637 0.572261545534412
638 0.556939505887468 -0.0190019235982307 638 0.575941429485699
639 0.618172725583449 0.038553731796259 639 0.57961899378719
640 0.518212357240043 -0.0650818068028068 640 0.58329416404285
641 0.703090807193234 0.116123852672056 641 0.586966954521178
642 0.424077077111724 -0.166560025971693 642 0.590637103083417
643 0.627221150906695 0.0329165926399522 643 0.594304558266743
644 0.594991119215135 -0.00297843484617821 644 0.597969554061313
645 0.655114249979883 0.0534823573346632 645 0.60163189264522
646 0.675932358082972 0.0706409026589515 646 0.605291455424021
647 0.408118247643648 -0.200830054467644 647 0.608948302111292
648 0.612101720532122 -0.000500602492682911 648 0.612602323024805
649 0.720538040309469 0.104284467158566 649 0.616253573150903
650 0.861437665135047 0.241535818450103 650 0.619901846684944
651 0.782228703075575 0.15868131025816 651 0.623547392817415
652 0.797199665577511 0.170009632000799 652 0.627190033576712
653 0.680886635972372 0.0500570612148975 653 0.630829574757474
654 0.155152877741166 -0.479313239573366 654 0.634466117314533
655 0.631983590305657 -0.0061159117671723 655 0.638099502072829
656 0.298904331173519 -0.342825409485934 656 0.641729740659453
657 0.709816851002556 0.0644599778183754 657 0.645356873184181
658 0.553700147748036 -0.095280616986518 658 0.648980764734554
659 0.579782278798761 -0.0728191301378253 659 0.652601408936586
660 0.541062905318389 -0.115155759045201 660 0.65621866436359
661 0.442325959022163 -0.217506698801508 661 0.659832657823671
662 0.682566710126121 0.0191235838381741 662 0.663443126287947
663 0.389260356396106 -0.277789890477641 663 0.667050246873747
664 0.663728899404052 -0.00692501419466063 664 0.670653913598713
665 0.993946384210509 0.31969238412574 665 0.674254000084769
666 0.929821815690279 0.251971344309656 666 0.677850471380623
667 0.785950254032356 0.104506928127626 667 0.68144332590473
668 0.341061469450966 -0.343971130222226 668 0.685032599673192
669 0.668215493643752 -0.0204026781606591 669 0.688618171804411
670 0.472969900053625 -0.219229995276058 670 0.692199895329683
671 0.704016742731377 0.00823863758341314 671 0.695778105147964
672 0.843736396194172 0.14438395272383 672 0.699352443470342
673 0.851724206374219 0.148801406248919 673 0.7029228001253
674 0.672713664490151 -0.0337756852435082 674 0.706489349733659
675 0.634857158183565 -0.0751948016936558 675 0.710051959877221
676 0.9861844492988 0.272573981328543 676 0.713610467970257
677 0.822082602518976 0.104917529219596 677 0.71716507329938
678 0.722555170150411 0.00183950106662067 678 0.72071566908379
679 0.780865772068392 0.0566037205785608 679 0.724262051489831
680 0.866271666814029 0.138467288377945 680 0.727804378436084
681 0.708463343904978 -0.0228790305693913 681 0.731342374474369
682 0.818402517534346 0.0835262178906365 682 0.734876299643709
683 0.932581784546034 0.194175843567701 683 0.738405940978333
684 0.768071270838319 0.0261400838499813 684 0.741931186988338
685 0.955063025780768 0.209610817415981 685 0.745452208364787
686 0.858674941706298 0.109706161084716 686 0.748968780621582
687 0.890664260843828 0.138183253327394 687 0.752481007516434
688 0.630035789981044 -0.12595289397181 688 0.755988683952854
689 0.787469513846022 0.0279776074860427 689 0.759491906359979
690 1.01695592775008 0.253965325344989 690 0.762990602405091
691 0.851882354059559 0.085397617806516 691 0.766484736253043
692 0.957360466308355 0.187386245997783 692 0.769974220310572
693 0.881705069725884 0.108246028869396 693 0.773459040856488
694 0.936509763227499 0.159570630646918 694 0.776939132580581
695 0.948688280920082 0.168273824732877 695 0.780414456187205
696 0.879204946100928 0.0953197744754234 696 0.783885171625505
697 0.671987518445999 -0.115363600547527 697 0.787351118993526
698 0.812740109347422 0.0219278211043771 698 0.790812288243045
699 0.797772741342715 0.00350429591360124 699 0.794268445429114
700 0.737743416083663 -0.0599762154316958 700 0.797719631515359
701 0.746634127612622 -0.054531750025323 701 0.801165877637945
702 0.544324209671372 -0.260282944332547 702 0.804607154003919
703 0.708413709983749 -0.0996296770717623 703 0.808043387055511
704 0.958059438602479 0.146584800428883 704 0.811474638173596
705 1.12052251921897 0.305621783457764 705 0.814900735761206
706 0.663393957456384 -0.154927686475544 706 0.818321643931928
707 1.03570770598205 0.213970237155479 707 0.821737468826571
708 0.79205954444344 -0.0330884677293202 708 0.82514801217276
709 0.543754353476132 -0.284799179237548 709 0.82855353271368
710 0.773432437885781 -0.0585211406786404 710 0.831953578564421
711 0.950474339062126 0.115126039082665 711 0.835348299979461
712 1.01413292163589 0.175395246877503 712 0.838737674758387
713 0.759712288126581 -0.0824093773119512 713 0.842121665438532
714 0.70658458608768 -0.138915954972757 714 0.845500541060437
715 1.14692534895591 0.298051555058187 715 0.848873793897723
716 0.69615356526807 -0.156087964880965 716 0.852241530149035
717 0.81679093297269 -0.0388128342309944 717 0.855603767203684
718 1.18814898562204 0.329188540340065 718 0.858960445281975
719 1.18162890454043 0.319317269400582 719 0.862311635139848
720 0.816322231410799 -0.0493350862525875 720 0.865657317663386
721 1.06890696591441 0.19990964773648 721 0.86899731817793
722 0.932424101857665 0.0600925491058558 722 0.872331552751809
723 0.897650327871904 0.0219901691413538 723 0.87566015873055
724 0.838084388720017 -0.040898631914424 724 0.878983020634441
725 1.20565379365995 0.323353682482376 725 0.882300111177574
726 1.13084358447433 0.245232104981861 726 0.88561147949247
727 0.822542296207554 -0.0663748041365982 727 0.888917100344152
728 0.900878197322887 0.00866131368126533 728 0.892216883641622
729 0.792663951374231 -0.102846904998829 729 0.89551085637306
730 1.291987649765 0.393188867347737 730 0.898798782417263
731 0.853865919971223 -0.0482149716733173 731 0.90208089164454
732 0.772893734868172 -0.132463142348552 732 0.905356877216724
733 1.03788340739628 0.129256529719616 733 0.908626877676664
734 1.01441374628018 0.102523019065266 734 0.911890727214914
735 1.33968334337649 0.42453447783401 735 0.91514886554248
736 1.28240288321512 0.364002043777631 736 0.918400839437489
737 1.06628844177023 0.144641667359454 737 0.921646774410776
738 1.18049248178341 0.255605997999974 738 0.924886483783436
739 1.12411889454689 0.195998788066067 739 0.928120106480824
740 1.35587430141322 0.424526851233001 740 0.931347450180219
741 0.967362452665586 0.0327937280553346 741 0.934568724610251
742 0.95575577588049 0.0179721551590586 742 0.937783620721431
743 1.06662963701822 0.125637364942396 743 0.940992272075824
744 1.51438763297119 0.570192816290338 744 0.944194816680852
745 0.78088496370895 -0.166506088452896 745 0.947391052161846
746 1.38006609803995 0.429485198953065 746 0.950580899086885
747 1.14727436618018 0.193510011961005 747 0.953764354219175
748 0.98793896933284 0.0309972687515819 748 0.956941700581258
749 1.25186154862025 0.291749054138986 749 0.960112494481264
750 1.11834592891983 0.155068946277826 750 0.963276982642004
751 0.947556214669379 -0.018878713394041 751 0.96643492806342
752 0.972267600588297 0.00268100855087894 752 0.969586592037418
753 1.16281531390463 0.190083605285891 753 0.972731708618739
754 0.868163789010966 -0.107706577322835 754 0.975870366333801
755 1.03359706764754 0.054594581395822 755 0.979002486251718
756 0.762109805314945 -0.220018188799706 756 0.982127994114651
757 1.01198093635339 0.0267338786456355 757 0.985247057707755
758 1.12851222619301 0.140152811901295 758 0.988359414291715
759 1.12880789597465 0.137342633961901 759 0.991465262012749
760 0.99589307870468 0.00132870638765825 760 0.994564372317022
761 0.967274771432934 -0.0303821652909992 761 0.997656936723933
762 1.19430000791148 0.193557158208791 762 1.00074284970269
763 1.16632765145782 0.162505599368187 763 1.00382205208963
764 1.14535945784546 0.138464859305766 764 1.00689459853969
765 1.12198698978987 0.112026697137477 765 1.00996029265239
766 1.23345599193052 0.220436783445048 766 1.01301920848547
767 1.16685476786562 0.150783235614985 767 1.01607153225064
768 1.11627934314561 0.0971622700111192 768 1.01911707313449
769 1.35012743156361 0.327971543781762 769 1.02215588778185
770 1.36195743598647 0.336769571802959 770 1.02518786418351
771 1.00502644854235 -0.0231865681210588 771 1.02821301666341
772 0.966276839723719 -0.0649546932913502 772 1.03123153301507
773 1.28158643824425 0.247343373887853 773 1.0342430643564
774 1.40817893025367 0.37093132741731 774 1.03724760283636
775 1.01386519546502 -0.026380037513656 775 1.04024523297868
776 1.41209878994674 0.368862653639784 776 1.04323613630696
777 1.28160854459099 0.235388291452409 777 1.04622025313858
778 1.30546421337301 0.256266966259612 778 1.0491972471134
779 1.07682980308446 0.024662312343336 779 1.05216749074112
780 1.1860302672567 0.130899636109712 780 1.05513063114699
781 1.51100808608072 0.452921089661228 781 1.05808699641949
782 1.48067169630137 0.41963523527936 782 1.06103646102201
783 1.57281795818437 0.508839054036885 783 1.06397890414749
784 1.01544710760676 -0.0514669620179877 784 1.06691406962475
785 1.51993058376913 0.450088018250622 785 1.06984256551851
786 1.30447490460674 0.231711007868355 786 1.07276389673838
787 1.42681787932423 0.351139592089769 787 1.07567828723446
788 1.25271976442704 0.1741342001288 788 1.07858556429824
789 1.21632273135157 0.134836830607276 789 1.08148590074429
790 1.27224225522111 0.187863209911456 790 1.08437904530965
791 1.17220549524274 0.0849403380955485 791 1.08726515714719
792 1.2077837526623 0.117639529460325 792 1.09014422320197
793 0.968668687632901 -0.124347608637219 793 1.09301629627012
794 1.27375859247694 0.177877283901851 794 1.09588130857509
795 1.20685320471473 0.108114085535789 795 1.09873911917894
796 1.29503775600214 0.193447938315827 796 1.10158981768631
797 1.21911906767027 0.114685713107491 797 1.10443335456278
798 1.57696872159149 0.469698761737635 798 1.10726995985386
799 1.12381916527106 0.0137198643908616 799 1.1100993008802
800 1.55009859313521 0.437176933399164 800 1.11292165973605
801 1.4451689026743 0.329432360500387 801 1.11573654217391
802 1.23079629882631 0.112251812151434 802 1.11854448667488
803 1.39638130386305 0.275035890646672 803 1.12134541321638
804 1.48154864090321 0.357409528688018 804 1.12413911221519
805 1.20913928558115 0.0822139101095991 805 1.12692537547155
806 1.0078100924208 -0.121894637893677 806 1.12970473031448
807 1.23067382880977 0.0981969603270403 807 1.13247686848273
808 1.65712585456312 0.521883991703904 808 1.13524186285922
809 0.956358356080772 -0.181641201037209 809 1.13799955711798
810 1.62626323726089 0.485512981493468 810 1.14075025576742
811 1.46888721734486 0.325393655625668 811 1.14349356171919
812 1.57294237395558 0.426712773741428 812 1.14622960021415
813 1.12432358345932 -0.0246347838749006 813 1.14895836733422
814 0.988789066151236 -0.162890837315879 814 1.15167990346711
815 1.60634704370044 0.451952750466229 815 1.15439429323421
816 1.65581475913494 0.49871306686789 816 1.15710169226705
817 1.67060414698028 0.510802291858248 817 1.15980185512203
818 1.43947638817639 0.276981814491165 818 1.16249457368523
819 1.68736475426984 0.522184557229339 819 1.1651801970405
820 1.65903370077921 0.491175094725855 820 1.16785860605336
821 1.30337415951851 0.132844431988575 821 1.17052972752994
822 1.39870762584701 0.225513970348197 822 1.17319365549881
823 1.43460429022531 0.258754016994868 823 1.17585027323044
824 1.50913828717605 0.330638276793898 824 1.17850001038215
825 1.4601737650752 0.27903150876488 825 1.18114225631032
826 1.24352269539466 0.0597453564252262 826 1.18377733896943
827 1.25778466982008 0.0713794627629836 827 1.1864052070571
828 1.42308503876977 0.234059079923632 828 1.18902595884614
829 1.71805625444058 0.526416886190791 829 1.19163936824979
830 1.76238308888338 0.5681373452793 830 1.19424574360408
831 1.91025774704244 0.713413100202061 831 1.19684464684038
832 1.68314860181643 0.483712240680455 832 1.19943636113597
833 1.47908863937163 0.277067873128902 833 1.20202076624273
834 2.0579357863168 0.853337561626044 834 1.20459822469076
835 1.68900247356652 0.481834059776514 835 1.20716841379001
836 1.769600235462 0.559868958904651 836 1.20973127655735
837 1.45188310397071 0.239596227864578 837 1.21228687610613
838 1.72358102150704 0.50874576630259 838 1.21483525520445
839 1.80596918804777 0.588592683704963 839 1.21737650434281
840 2.35673148534757 1.13682091651422 840 1.21991056883335
841 1.79748546359823 0.575048069991167 841 1.22243739360706
842 2.01433159133918 0.789374428295 842 1.22495716304418
843 1.97184212880813 0.744372514376834 843 1.2274696144313
844 1.91724234116446 0.687267204877847 844 1.22997513628661
845 2.06760996290849 0.835136686866647 845 1.23247327604184
846 1.64492006519915 0.40995571369441 846 1.23496435150474
847 1.65225363758787 0.414805550786859 847 1.23744808680101
848 1.66134464256536 0.421419842010836 848 1.23992480055452
849 2.0004046778856 0.758010441848361 849 1.24239423603724
850 2.00764342685643 0.762786958592857 850 1.24485646826357
851 1.6613829768858 0.414071203953588 851 1.24731177293221
852 2.09707858394416 0.847318922956821 852 1.24975966098734
853 1.49589807961575 0.243697387256722 853 1.25220069235903
854 1.69590222109549 0.441267672487436 854 1.25463454860805
855 1.61089556936814 0.353834561976806 855 1.25706100739133
856 1.85281165318915 0.593331109595952 856 1.2594805435932
857 1.30362937123708 0.041736515804194 857 1.26189285543289
858 1.47855666250296 0.214258378683357 858 1.2642982838196
859 1.91125026537557 0.644553685191329 859 1.26669658018424
860 2.06391238398654 0.794824617158286 860 1.26908776682825
861 1.65482836507486 0.383356484692316 861 1.27147188038254
862 1.82680269420343 0.552953910290989 862 1.27384878391244
863 1.86869638274974 0.592477823772499 863 1.27621855897724
864 1.73059554395208 0.452014295345013 864 1.27858124860707
865 1.54465913765878 0.263722078549225 865 1.28093705910955
866 1.86445354264607 0.581167649619961 866 1.28328589302611
867 1.99642601841625 0.710798562022056 867 1.28562745639419
868 1.71348286785314 0.425520673269969 868 1.28796219458317
869 2.02544787625193 0.735157928648158 869 1.29028994760377
870 1.69843573066177 0.405824906350494 870 1.29261082431128
871 1.60260635006378 0.307681685828203 871 1.29492466423558
872 2.03363805466246 0.73640655608847 872 1.29723149857399
873 1.63666440982408 0.337132966518173 873 1.29953144330591
874 1.74376172166839 0.441937641637561 874 1.30182408003083
875 1.90658337029456 0.602473288853246 875 1.30411008144131
876 1.90245865370423 0.596069843522004 876 1.30638881018223
877 2.06454353862795 0.755883212764991 877 1.30866032586296
878 2.01458519327277 0.703659899537795 878 1.31092529373497
879 2.02395229146097 0.71076895785307 879 1.3131833336079
880 1.83821435188569 0.522780185315416 880 1.31543416657027
881 1.66517931969567 0.347501008445482 881 1.31767831125019
882 1.86575949060437 0.545843737404763 882 1.31991575319961
883 1.67484698708395 0.352700833017257 883 1.32214615406669
884 1.86335123673355 0.538981474624593 884 1.32436976210896
885 1.86564555561253 0.53905891703913 885 1.3265866385734
886 1.66808154208132 0.339284982154371 886 1.32879655992695
887 1.87175071646592 0.540751424854646 887 1.33099929161127
888 1.94899754702109 0.615802119554845 888 1.33319542746624
889 1.83753466915348 0.502149806055318 889 1.33538486309816
890 1.82567941888051 0.488112018318493 890 1.33756740056202
891 2.02805135616801 0.688308193341892 891 1.33974316282612
892 1.94537343717626 0.603461371072196 892 1.34191206610406
893 1.99766097811256 0.653586771917352 893 1.34407420619521
894 2.49319173125138 1.14696227949862 894 1.34622945175275
895 2.13667097155945 0.788292501167704 895 1.34837847039175
896 2.60365295388527 1.25313205176576 896 1.35052090211951
897 2.16495142217734 0.812295050969486 897 1.35265637120785
898 2.12773816107652 0.772953029932868 898 1.35478513114365
899 1.92407334319824 0.567166530238719 899 1.35690681295952
900 2.4372353538191 1.07821334230979 900 1.35902201150931
901 2.58011768677735 1.21898709403695 901 1.3611305927404
902 2.11368155750603 0.750448945825328 902 1.3632326116807
903 2.40755092225817 1.04222285123468 903 1.36532807102349
904 2.30425548347253 0.936838420964781 904 1.36741706250775
905 1.96555400831033 0.596054416236096 905 1.36949959207423
906 1.80003444128057 0.428459568411738 906 1.37157487286883
907 1.7631993658694 0.389555377149937 907 1.37364398871946
908 2.13951782068119 0.7638114439184 908 1.37570637676279
909 2.36743872840517 0.989676412598222 909 1.37776231580695
910 2.3595422740216 0.979730403524171 910 1.37981187049743
