"time","smap_J"
475,0.956523243791466
476,0.957553409923784
477,0.956492404018358
478,0.955809509720637
479,0.957275548076623
480,0.956481041527342
481,0.954899187365108
482,0.957060628258486
483,0.954359457388197
484,0.954859022871228
485,0.956399984937734
486,0.957667633322828
487,0.956630925156902
488,0.955233453818767
489,0.955719346507244
490,0.956243910915349
491,0.954159837061831
492,0.954953653601974
493,0.955747641407852
494,0.955004167012823
495,0.955616286612255
496,0.954839316567229
497,0.956481451284557
498,0.956134860159939
499,0.955516048455466
500,0.954645369235638
501,0.957546373653286
502,0.956404286525741
503,0.957895021342538
504,0.955851900036207
505,0.957213257644774
506,0.955536731566224
507,0.957029623663111
508,0.956599289352703
509,0.958464500017088
510,0.957394424876795
511,0.958420532396078
512,0.958896257899525
513,0.961702482177085
514,0.958475060047701
515,0.956703127671125
516,0.959184823211731
517,0.956392096699995
518,0.956649088978927
519,0.958089450473994
520,0.958143730465324
521,0.9580764872247
522,0.960216181073093
523,0.959004076344477
524,0.958427715671435
525,0.959367448083574
526,0.961700177905141
527,0.960309969605084
528,0.961247753538052
529,0.957928936572466
530,0.959504327944248
531,0.959651503364359
532,0.960048980449235
533,0.960104529300952
534,0.960047245847677
535,0.958991540341272
536,0.960141055041126
537,0.958409257789366
538,0.959675236333721
539,0.961683487443453
540,0.958950680739711
541,0.958284661011641
542,0.960014880994115
543,0.959491573117287
544,0.958341914139911
545,0.959412396560222
546,0.957113292342732
547,0.959104752231336
548,0.958880734625274
549,0.958823052332884
550,0.958437987897666
551,0.958639470849
552,0.958143310585504
553,0.959014289890381
554,0.958842653590827
555,0.958383121242415
556,0.957154863295816
557,0.958973065621001
558,0.958199079107758
559,0.959242737626602
560,0.958086225576141
561,0.95769717133558
562,0.95730496863416
563,0.958469882821817
564,0.957386820173691
565,0.957489858843372
566,0.957794973631109
567,0.95861614303922
568,0.958830307964518
569,0.956976431844234
570,0.957714872451958
571,0.958726649882001
572,0.959383967785492
573,0.954623059806274
574,0.954968641609107
575,0.955001611469505
576,0.95737471067538
577,0.957180619297749
578,0.957152518200435
579,0.955453066475995
