"time","smap_J"
475,0.404258054099808
476,0.411154341386424
477,0.413986974655209
478,0.410317759861198
479,0.410360777425012
480,0.414985568200687
481,0.417752728777334
482,0.410502886298511
483,0.403678277254694
484,0.405486596790199
485,0.407756939938946
486,0.413355859039469
487,0.416342359802091
488,0.419591900323316
489,0.422224837373069
490,0.424383208183561
491,0.425777828676281
492,0.428213603966605
493,0.435944698551447
494,0.4410080530426
495,0.446237874187411
496,0.446380619852598
497,0.453820794213771
498,0.456662510300739
499,0.455180573625239
500,0.456780186334937
501,0.458942170950983
502,0.45541158806425
503,0.461772074950945
504,0.461063785992529
505,0.463164323724854
506,0.464871949455695
507,0.471123180255429
508,0.467718908257832
509,0.470839836349068
510,0.476209192751293
511,0.479613545219426
512,0.475295767313701
513,0.478908394722137
514,0.481803802226625
515,0.480693641845615
516,0.479461136159557
517,0.485788821993003
518,0.488237777367247
519,0.488853575792265
520,0.48944419523621
521,0.4935028891094
522,0.494873556337003
523,0.502894307125438
524,0.501546081915807
525,0.504061527075674
526,0.504304242178672
527,0.502391384612692
528,0.50572133256761
529,0.507457384767893
530,0.508713579036678
531,0.506445659868951
532,0.508484183473038
533,0.511446687092203
534,0.512135005439149
535,0.516482660008558
536,0.518850121485477
537,0.522104292977662
538,0.51953269508822
539,0.525130155333685
540,0.531474825680467
541,0.533272997510709
542,0.540494660739555
543,0.543214984037854
544,0.544752001139062
545,0.544296459639158
546,0.545725053585696
547,0.548329183919815
548,0.554783565708518
549,0.556450706382607
550,0.556808575141782
551,0.558247577073409
552,0.561160394656006
553,0.564586165796203
554,0.563668906489366
555,0.564267200037709
556,0.565455023018129
557,0.567445071438368
558,0.565984090479657
559,0.567510315067168
560,0.571267363306731
561,0.576155807568417
562,0.576334477731517
563,0.582070448365517
564,0.578901613627712
565,0.582118334666691
566,0.582260504072169
567,0.587198360188963
568,0.591476443483087
569,0.593363177171206
570,0.598086558092286
571,0.600270678737599
572,0.599087313289184
573,0.600074757453228
574,0.601481909809989
575,0.601369654641202
576,0.603342533879975
577,0.604718012847804
578,0.605367973527864
579,0.610446504837033
580,0.610951991049963
581,0.615218837320617
582,0.615305234877705
583,0.617758160446356
584,0.619442029523905
585,0.620529968629398
586,0.622942196984613
587,0.623917912236463
588,0.627009227833568
589,0.628922447222021
590,0.632867823355042
591,0.633913675381781
592,0.633934360230355
593,0.632210427205089
594,0.636584007941595
595,0.637162482237655
596,0.637296781447993
597,0.635069603528285
598,0.642727981697642
599,0.648217838144491
600,0.64818017050726
601,0.647804118631752
602,0.647208881912626
603,0.64533085560201
604,0.642338090988768
605,0.642152843607703
606,0.644490439388998
607,0.645847089427407
608,0.649835093885123
609,0.651697510325555
610,0.656165689960009
611,0.653746605114916
612,0.657209236443107
613,0.662458290329646
614,0.66213742627028
615,0.65843210431135
616,0.659079856425924
617,0.664078179943837
618,0.664780674019933
619,0.666928564465493
620,0.665238347214263
621,0.667243550422646
622,0.665863654806115
623,0.669776556220268
624,0.670600616138719
625,0.671498115426017
626,0.673677082729427
627,0.678332390270298
628,0.67600013598958
629,0.677327833334471
630,0.675617113867512
631,0.675942370620724
632,0.679082526808502
633,0.674884307384603
634,0.678255432307961
635,0.681706163251687
636,0.682153986179066
637,0.685861246657581
638,0.688101006631794
639,0.685731915408066
640,0.6874597045338
641,0.691758546632993
642,0.68827257203858
643,0.693442936807515
644,0.695405868913459
645,0.692929947161179
646,0.699761520059073
647,0.698401152418917
648,0.700432812811833
649,0.703501165615551
650,0.70627802719532
651,0.711732414923677
652,0.710291285067275
653,0.710172713585695
654,0.706884543227401
655,0.70677560321124
656,0.704485532400531
657,0.706658090596246
658,0.707021983531059
659,0.709246219609009
660,0.711545060950958
661,0.712347473024437
662,0.710876201656345
663,0.710419233838026
664,0.714336430647412
665,0.717539441368939
666,0.716117828488281
667,0.719130064774749
668,0.709694971151158
669,0.70944397214869
670,0.708327748396902
671,0.708327155771707
672,0.712453333531855
673,0.712382330729613
674,0.715164916539579
675,0.714959160361768
676,0.71835074767295
677,0.718629770911023
678,0.723934714142564
679,0.725194486654268
680,0.724241678075911
681,0.728054178095155
682,0.73200326571196
683,0.730444363277039
684,0.729767877098231
685,0.730485174337129
686,0.730869324021809
687,0.731326520324234
688,0.732294276797757
689,0.732943326965406
690,0.737875648088845
691,0.73874446202488
692,0.729528393734762
693,0.726605816504876
694,0.728455938188126
695,0.733908363430441
696,0.74063333550244
697,0.734933661332519
698,0.736780651903783
699,0.734664793371578
700,0.74642590840503
701,0.750035037262077
702,0.750571052178267
703,0.755736983191307
704,0.755031270032029
705,0.74731882155474
706,0.757015762917978
707,0.744224756761035
708,0.758083157465359
709,0.741276352811242
710,0.743410179596473
711,0.742872398301395
712,0.738880712127322
713,0.758653076351903
714,0.757503301416369
715,0.764516189557643
716,0.763711728021677
717,0.764467907029459
718,0.769871095490375
719,0.778883700595359
720,0.777602161872894
721,0.780405924553591
722,0.780876838153477
723,0.781576480861912
724,0.777455378472591
725,0.775005178022156
726,0.772706119092884
727,0.772305913549331
728,0.772386272043939
729,0.774882532587888
730,0.778026472009109
731,0.77933106783334
732,0.777171311959991
733,0.781161471014125
734,0.785395716611362
735,0.797210441787352
736,0.797984827411091
737,0.795019671345607
738,0.795273956371831
739,0.796207900339867
740,0.796956676709692
741,0.783622461506709
742,0.784370336884353
743,0.789581171598805
744,0.801468483796614
745,0.789029532083603
746,0.792266977149315
747,0.791237782437219
748,0.792773064964664
749,0.795777496258764
750,0.7993554512855
751,0.80196564753569
752,0.801021594280718
753,0.806759457294689
754,0.805909040785691
755,0.814927142757804
756,0.814796133305924
757,0.814759860897608
758,0.806607089642141
759,0.806897558943165
760,0.823043245160436
761,0.82402679635758
762,0.818619767092779
763,0.817211658797118
764,0.81880146747292
765,0.8221367372659
766,0.822643397267598
767,0.81831348105978
768,0.830142462745471
769,0.820352472786262
770,0.819462351074907
771,0.819381978504919
772,0.821465113801024
773,0.82368839065147
774,0.825610178583905
775,0.823968594199157
776,0.82697391412932
777,0.828865341751608
778,0.827581435593559
779,0.827658725309009
780,0.831339883997224
781,0.832392531892034
782,0.830314029203962
783,0.830576770226558
784,0.831268486425693
785,0.834067106426377
786,0.832628289854078
787,0.835454384513212
788,0.834678156650678
789,0.834798241543275
790,0.833190982924768
791,0.831468857666718
792,0.832901757880912
793,0.830783437101765
794,0.832180791145912
795,0.835564517595441
796,0.835160503243
797,0.833112083896641
798,0.809776772471137
799,0.807581158725271
800,0.808171168747265
801,0.834666275203653
802,0.832423961303995
803,0.834442209660108
804,0.833230953314925
805,0.83567464546701
806,0.834000363699044
807,0.833656834430711
808,0.835676096959481
809,0.809540700483496
810,0.808611178224846
811,0.810823234509758
812,0.81107021344723
813,0.809186344010584
814,0.806980118163439
815,0.806875255751752
816,0.80547026196639
817,0.807395493671479
818,0.803486722375444
819,0.806709833396314
820,0.80418686568716
821,0.803547060593037
822,0.805232247287454
823,0.806091050720619
824,0.832319147347501
825,0.834650656005998
826,0.834187507891019
827,0.833087429353812
828,0.835468907036985
829,0.837752291081047
830,0.839758226856855
831,0.83956470245359
832,0.838938445474655
833,0.840977767996836
834,0.85462157974908
835,0.840493288366328
836,0.839484836514229
837,0.837178628233546
838,0.856229866495114
839,0.856597082583967
840,0.856052114579016
841,0.857220374435926
842,0.854833893885488
843,0.857302683944645
844,0.856401073883493
845,0.843454892763123
846,0.844343884147988
847,0.843279297897331
848,0.841562122989951
849,0.859691430475366
850,0.855867857461465
851,0.83777530335303
852,0.856321692661553
853,0.856987064622127
854,0.841697622668826
855,0.840010786617602
856,0.85779417965209
857,0.840050825906019
858,0.841978397386648
859,0.843360140213971
860,0.861744101947548
861,0.847676832273389
862,0.860141399691139
863,0.847201291142227
864,0.802924478984938
865,0.790745269354225
866,0.791081353214506
867,0.791186743490941
868,0.788152899549383
869,0.786563101688682
870,0.786071856492024
871,0.780108032398889
872,0.78313633869523
873,0.783621022794395
874,0.782334697999878
875,0.783403050662595
876,0.781491731608352
877,0.781529114596215
878,0.782357161227638
879,0.785604306624333
880,0.783974872183937
881,0.779217625488518
882,0.780369746008413
883,0.780057698788247
884,0.779194835631168
885,0.781595530517931
886,0.779487698883983
887,0.801113861033335
888,0.801925708967435
889,0.801059986037147
890,0.800060933949168
891,0.777777494129402
892,0.775425212507579
893,0.775774370192082
894,0.821044318777395
895,0.822130912101271
896,0.803776050078203
897,0.826241575256228
898,0.825951725777342
899,0.830269035858815
900,0.832665451840492
901,0.838273169643451
902,0.851329759271597
903,0.856194839348938
904,0.853097262047266
905,0.85595688226917
906,0.873831459146126
907,0.855835912828858
908,0.859800726800669
909,0.879781991934797
910,0.878964702871257
911,0.881859171450653
912,0.881908703218797
913,0.88012484947666
914,0.880610088633709
915,0.882039128610845
916,0.882141963569089
917,0.883107409441051
918,0.88334738558673
919,0.882935657842186
920,0.884410619922372
921,0.885436872414334
922,0.884612812298987
923,0.882482793420751
924,0.883396706616513
925,0.865405847249409
926,0.868762855591313
927,0.882451529008484
928,0.885167355310327
929,0.8825927756743
930,0.864160065792305
931,0.882218934494275
932,0.884691443554818
933,0.882905873334665
934,0.884282825481925
935,0.883159422352252
936,0.886734173298543
937,0.888301708757564
938,0.8872613211587
939,0.888435645768879
940,0.896891788377373
941,0.899787623115129
942,0.900257275886158
943,0.900827075033595
944,0.910604024566951
945,0.904955879441019
946,0.909842995806283
947,0.91048723158892
948,0.910826215169259
949,0.914228425629537
950,0.915094094513906
