"time","smap_J"
708,0.947360606966619
709,0.946931479348474
710,0.945949451406982
711,0.948226310431947
712,0.947720961629904
713,0.947043287243917
714,0.946635683733262
715,0.948880357856037
716,0.922686912263525
717,0.921417452209609
718,0.925775571305682
719,0.939712713087859
720,0.938195992777305
721,0.940974448531375
722,0.939345343363111
723,0.939918017353042
724,0.938894942649596
725,0.92376143218699
726,0.940673908801773
727,0.939086029576575
728,0.939892189056767
729,0.940117224013697
730,0.926087467158319
731,0.923245003624383
732,0.922188139977102
733,0.924615790302087
734,0.923021383814102
735,0.925903781657438
736,0.92399338177476
737,0.922683135866159
738,0.92377164597694
739,0.922170292489103
740,0.943716596823736
741,0.940218352488753
742,0.941091591947346
743,0.943764557042406
744,0.94553970434446
745,0.926662416541549
746,0.931272871951564
747,0.929758280634273
748,0.927287382145035
749,0.929836610481261
750,0.928501130549779
751,0.926299988846747
752,0.926551293095854
753,0.93028227728779
754,0.928569017809886
755,0.928160623114195
756,0.927244387060572
757,0.927223282971718
758,0.928746685204127
759,0.92962875985434
760,0.929516513114372
761,0.92823643047976
762,0.927487292486067
763,0.928626140523388
764,0.928355963926518
765,0.931298269866608
766,0.93145409673926
767,0.931657119236921
768,0.931191230359986
769,0.932657054845685
770,0.931935638532514
771,0.929238017102712
772,0.931224668711448
773,0.931235545373861
774,0.933781899017086
775,0.931561614804935
776,0.932024270285561
777,0.933447154252319
778,0.933731989455239
779,0.93314699764346
780,0.934136324645492
781,0.935223093849045
782,0.937846030153959
783,0.950317022648802
784,0.950294978225591
785,0.939484652193029
786,0.938720760062646
787,0.93821079812551
788,0.937340842378115
789,0.937602817410898
790,0.940870488777631
791,0.939337228487791
792,0.939719231856809
793,0.936606655499565
794,0.937793708931797
795,0.937333918533256
796,0.936762055940208
797,0.936182478643714
798,0.937922005373594
799,0.937985342925966
800,0.938272232709741
801,0.938224608338214
802,0.935947047860642
803,0.936736703496027
804,0.938793202739958
805,0.938103135902919
806,0.936004627108242
807,0.935538778882149
808,0.938066843301628
809,0.934517680865761
810,0.934492587219182
811,0.933528334658475
812,0.937685805209007
813,0.934906213583602
814,0.932271317862384
815,0.934430131834847
816,0.935746986686337
817,0.935301860617313
818,0.93237704527362
819,0.935170609695451
820,0.934455741629595
821,0.933227104024399
822,0.933695042544902
823,0.935346410254785
824,0.935240138460244
825,0.934837060053698
826,0.934574854200871
827,0.932341907845565
828,0.933192285335777
829,0.935767286382098
830,0.935871537756966
831,0.936577743623958
832,0.936003049742968
833,0.9343508056375
834,0.939381024282049
835,0.937235284325242
836,0.940287008288701
837,0.935331380376785
838,0.946472069246212
839,0.94572978593521
840,0.946882024514506
841,0.942658294816719
842,0.950822262570006
843,0.942546411693467
844,0.943803000079903
845,0.9441698005733
846,0.95128253038491
847,0.944691627689945
848,0.944969228546367
849,0.956063447718877
850,0.953517316743141
851,0.952392740970011
852,0.947607524503359
853,0.950241579946472
854,0.95171408496833
855,0.949024984396929
856,0.944537226471668
857,0.939877424928349
858,0.941250887372839
859,0.94228745521302
860,0.943465271585196
861,0.94025775603862
862,0.939890786461926
863,0.939338627398369
864,0.937311619133825
865,0.938351942276539
866,0.938857524867798
867,0.937283809911086
868,0.934878425410534
869,0.936329390645665
870,0.937129606411559
871,0.936575985251412
872,0.936752062096078
873,0.932479881739705
874,0.93518778025744
875,0.935649768083589
876,0.933112956719981
877,0.934165537968675
878,0.934698669147849
879,0.934057955140176
880,0.931462425743651
881,0.929598469050437
882,0.929161959705047
883,0.926855064961659
884,0.923491865542737
885,0.921017914055085
886,0.92086046482238
887,0.916659059176322
888,0.914502341188833
889,0.911745501567327
890,0.911007228476371
891,0.909954964868675
892,0.907236987003788
893,0.906652638642767
894,0.907526182891573
895,0.91593037752233
896,0.929143291269268
897,0.928409058087497
898,0.91978287097567
899,0.920021605751604
900,0.921771039228814
901,0.930586891181627
902,0.930764439399725
903,0.93192863446411
904,0.932210327809114
905,0.930211456160737
906,0.92708947089241
907,0.927271879370012
908,0.92670922468576
909,0.929000313231907
910,0.927442972955889
911,0.930389902066815
912,0.92899984270588
913,0.919859011404557
914,0.92330298825176
915,0.921569476296769
916,0.915180060477916
917,0.911514327891946
918,0.907297182561446
919,0.917942264566761
920,0.916635323187554
921,0.909819425109825
922,0.914279917594275
923,0.911985435125792
924,0.914160807731996
925,0.91299451936809
926,0.910483316099206
927,0.910062207924619
928,0.909406078164031
929,0.90479881020386
930,0.906288283963719
931,0.898003006769578
932,0.902438889861172
933,0.904470508315497
934,0.912977720601128
935,0.90458964475728
936,0.910150033768435
937,0.910565484136447
938,0.910919013238717
939,0.908740365795268
940,0.928577326320923
941,0.930376861021404
942,0.947228501407221
943,0.955058522698349
944,0.948227928451991
945,0.94657539337321
946,0.948999298425207
947,0.94614345491406
948,0.948746280668953
949,0.949192831234314
950,0.962633859985762
