"t","value1","value2"
159,0.0102854567535964,0.0102854567535964
160,0.0317958150131945,0.0317958150131945
161,-0.0150088909821553,-0.0150088909821553
162,0.0269903915568341,0.0269903915568341
163,0.041543218424541,0.041543218424541
164,-0.133436410610937,-0.133436410610937
165,-0.0012413167695553,-0.0012413167695553
166,0.126993609455991,0.126993609455991
167,0.16576986129262,0.16576986129262
168,0.0240163742853541,0.0240163742853541
169,-0.0784424600455174,-0.0784424600455174
170,0.1142824810932,0.1142824810932
171,-0.0439078316703914,-0.0439078316703914
172,0.106359944651233,0.106359944651233
173,-0.0523375173804324,-0.0523375173804324
174,-0.110934901826546,-0.110934901826546
175,-0.0716896322497564,-0.0716896322497564
176,0.190337966316584,0.190337966316584
177,-0.104308673105794,-0.104308673105794
178,0.032920434364149,0.032920434364149
179,-0.0391406179821214,-0.0391406179821214
180,0.0332864673900296,0.0332864673900296
181,-0.057368274158383,-0.057368274158383
182,0.0663220642794926,0.0663220642794926
183,0.0414349553093106,0.0414349553093106
184,0.0192648105809802,0.0192648105809802
185,-0.0584160807413321,-0.0584160807413321
186,-0.0852844187927813,-0.0852844187927813
187,0.00449404697911204,0.00449404697911204
188,0.00960905581030747,0.00960905581030747
189,0.0513984024908751,0.0513984024908751
190,-0.11474446865272,-0.11474446865272
191,0.000890087383616844,0.000890087383616844
192,-0.133868987801328,-0.133868987801328
193,0.153500339857434,0.153500339857434
194,-0.0273157818115043,-0.0273157818115043
195,-0.147530313225769,-0.147530313225769
196,-0.0939340816821798,-0.0939340816821798
197,0.135220987681729,0.135220987681729
198,-0.0892694861494632,-0.0892694861494632
199,-0.0580100262673353,-0.0580100262673353
200,-0.092553529577843,-0.092553529577843
201,0.00167618771057865,0.00167618771057865
202,-0.164786354341323,-0.164786354341323
203,-0.00105046097939376,-0.00105046097939376
204,0.0566621049563143,0.0566621049563143
205,0.115781490023221,0.115781490023221
206,0.13930466433383,0.13930466433383
207,0.0898661186313698,0.0898661186313698
208,-0.092671054134537,-0.092671054134537
209,-0.0759568569994773,-0.0759568569994773
210,0.112134136435734,0.112134136435734
211,0.0129898081482427,0.0129898081482427
212,0.00913023337864505,0.00913023337864505
213,0.0643406238685814,0.0643406238685814
214,0.042486785717097,0.042486785717097
215,0.115033684253886,0.115033684253886
216,-0.161908211943728,-0.161908211943728
217,0.0524688550379625,0.0524688550379625
218,0.00478222123415983,0.00478222123415983
219,-0.00212077324375759,-0.00212077324375759
220,-0.0878747377934401,-0.0878747377934401
221,0.00692461772424346,0.00692461772424346
222,-0.142518660988767,-0.142518660988767
223,0.0557421359792729,0.0557421359792729
224,0.03341864757196,0.03341864757196
225,0.107240338350296,0.107240338350296
226,-0.102407756748572,-0.102407756748572
227,-0.0599560907958274,-0.0599560907958274
228,0.0297351333659509,0.0297351333659509
229,0.0735802774444861,0.0735802774444861
230,0.0869844771184559,0.0869844771184559
231,0.0326944477231389,0.0326944477231389
232,0.022318505327501,0.022318505327501
233,0.0568756581880056,0.0568756581880056
234,-0.0467932395332137,-0.0467932395332137
235,0.0519219400008253,0.0519219400008253
236,-0.140917715779943,-0.140917715779943
237,0.0103974150120455,0.0103974150120455
238,-0.0730690885302437,-0.0730690885302437
239,0.0538610847549796,0.0538610847549796
240,-0.0529987663445771,-0.0529987663445771
241,0.0346040155984807,0.0346040155984807
242,0.0715720423907388,0.0715720423907388
243,-0.0917130411776206,-0.0917130411776206
244,0.108947808415627,0.108947808415627
245,-0.0960671475568697,-0.0960671475568697
246,-0.0655995329783706,-0.0655995329783706
247,0.132774398351419,0.132774398351419
248,-0.00752743321139981,-0.00752743321139981
249,0.0742039151192623,0.0742039151192623
250,-0.0846086669288374,-0.0846086669288374
251,-0.061436361464248,-0.061436361464248
252,-0.0486939583030843,-0.0486939583030843
253,-0.056618207031321,-0.056618207031321
254,0.0383469011152846,0.0383469011152846
255,0.0823309655501301,0.0823309655501301
256,0.102139445350434,0.102139445350434
257,-0.0172821963745695,-0.0172821963745695
258,-0.0642509096434011,-0.0642509096434011
259,0.0992804203868584,0.0992804203868584
260,-0.0385330909887923,-0.0385330909887923
261,-0.0613842537224366,-0.0613842537224366
262,-0.153379396032654,-0.153379396032654
263,-0.130124393277631,-0.130124393277631
264,-0.121453616443939,-0.121453616443939
265,-0.185117737204215,-0.185117737204215
266,0.0405748696728526,0.0405748696728526
267,-0.17811850276728,-0.17811850276728
268,0.0353180469537687,0.0353180469537687
269,0.218467810580678,0.218467810580678
270,-0.0324041388420672,-0.0324041388420672
271,-0.027526047659342,-0.027526047659342
272,0.168563116875367,0.168563116875367
273,0.0332247500931896,0.0332247500931896
274,-0.0873509339540156,-0.0873509339540156
275,0.0181456023174517,0.0181456023174517
276,-0.0288168803865871,-0.0288168803865871
277,-0.108649505760671,-0.108649505760671
278,-0.0384699989492546,-0.0384699989492546
279,0.190036550291536,0.190036550291536
280,0.0506083495829316,0.0506083495829316
281,-0.0169471904111856,-0.0169471904111856
282,0.0470560928365198,0.0470560928365198
283,0.0421775348212177,0.0421775348212177
284,0.0971855742925968,0.0971855742925968
285,0.10088190230904,0.10088190230904
286,0.193564252324338,0.193564252324338
287,-0.116253949578722,-0.116253949578722
288,-0.201277599015697,-0.201277599015697
289,-0.050227233181679,-0.050227233181679
290,-0.043446721236409,-0.043446721236409
291,0.194162856960506,0.194162856960506
292,0.0847524695670016,0.0847524695670016
293,0.0621224061420657,0.0621224061420657
294,0.0143804948942733,0.0143804948942733
295,-0.0275611673550711,-0.0275611673550711
296,-0.116050774414168,-0.116050774414168
297,-0.20098506649641,-0.20098506649641
298,0.180086592843255,0.180086592843255
299,-0.0555255602802341,-0.0555255602802341
300,0.0392093347187213,0.0392093347187213
301,-0.0171024728033476,-0.0171024728033476
302,-0.102898864859507,-0.102898864859507
303,0.0534907534011924,0.0534907534011924
304,0.0237982751228224,0.0237982751228224
305,0.0651348407206964,0.0651348407206964
306,0.133781429006069,0.133781429006069
307,-0.0975579227547053,-0.0975579227547053
308,0.128272248879342,0.128272248879342
309,-0.0625655066612113,-0.0625655066612113
310,0.16866958822084,0.16866958822084
311,-0.00961183555919487,-0.00961183555919487
312,0.0100943191679521,0.0100943191679521
313,-0.0570761307848701,-0.0570761307848701
314,-0.128480524454633,-0.128480524454633
315,0.0332515472345315,0.0332515472345315
316,0.199725540479594,0.199725540479594
317,0.0457289693235785,0.0457289693235785
318,0.0974772307069126,0.0974772307069126
319,-0.0956595159816589,-0.0956595159816589
320,-0.0183468611183818,-0.0183468611183818
321,0.0418788483263106,0.0418788483263106
322,-0.0265720458603125,-0.0265720458603125
323,-0.0623051010457297,-0.0623051010457297
324,-0.0793460516775027,-0.0793460516775027
325,0.142862311561795,0.142862311561795
326,-0.0378597080961455,-0.0378597080961455
327,-0.0387865628422315,-0.0387865628422315
328,-0.0787851077248881,-0.0787851077248881
329,-0.0541137720996537,-0.0541137720996537
330,-0.0553903757352622,-0.0553903757352622
331,0.106814586833217,0.106814586833217
332,0.0486845838815518,0.0486845838815518
333,-0.00146029623534116,-0.00146029623534116
334,0.00149388855381105,0.00149388855381105
335,-0.0601808024388032,-0.0601808024388032
336,-0.122188745561264,-0.122188745561264
337,-0.100735348585585,-0.100735348585585
338,0.175046833537925,0.175046833537925
339,0.165255540832606,0.165255540832606
340,-0.105900045464291,-0.105900045464291
341,0.0285999860866908,0.0285999860866908
